email	household_type	footage	heating_temp	cooling_temp	postal_code	utilities
smastella@condax.com	house	1860	69		93642	Electric,Gas,Steam
smauson@funholding.com	townhome	731	72	72	90631	
smauson@opentech.com	apartment	533	65		30701	Steam
smaynerich@newex.com	apartment	1299		74	63774	Electric
smcnease@inity.com	mobile_home	252	69	68	66838	Gas
smconnell@openlane.com	apartment	568	64	76	17527	Electric
smcrae@konex.com	house	1541	75		93670	Gas
smcrae@labdrill.com	townhome	1816	72	72	52588	Electric
smeinerding@domzoom.com	condominium	1012	67	73	27707	Gas
smelnyk@green-plus.com	condominium	1001	72	75	30428	Gas
smelnyk@isdom.com	house	635	69		68728	Electric
smelnyk@konmatfix.com	apartment	1131	71	73	56178	Steam,Fuel Oil
smerced@plusstrip.com	condominium	225	73	72	33308	Electric,Gas,Steam
smiro@konex.com	apartment	1447	75	70	14879	
smonarrez@blackzim.com	mobile_home	243		74	77081	Gas
smonarrez@rantouch.com	townhome	1863	71	74	64834	
smonterrubio@ganjaflex.com	condominium	850	69		99553	Electric,Gas,Fuel Oil
smorocco@isdom.com	house	545	76	70	15705	
smotley@newex.com	house	1658	71		62325	Electric
smulqueen@lexiqvolax.com	condominium	861	70	69	35277	Fuel Oil
smunns@betatech.com	townhome	1149	68	74	45820	Electric
smyricks@donware.com	house	547	71	72	74825	Electric,Gas
smyricks@ganjaflex.com	apartment	346	73	73	41472	Electric
snayar@plussunin.com	apartment	761	75	72	41010	Fuel Oil
snicka@bioholding.com	condominium	1530	71		46534	
snicka@doncon.com	mobile_home	494	75	74	82442	Electric,Gas
snicka@sunnamplex.com	house	57	73	73	77988	
snicolozakes@plussunin.com	house	1050	69	71	02802	Electric,Gas,Steam
snunlee@fasehatice.com	house	1502		75	08019	
sogg@donware.com	apartment	2433	70	72	51238	Electric
sohms@betatech.com	condominium	701	74		99652	Steam
sonofrio@kinnamplus.com	townhome	1182	66	73	77431	Electric
spapasergi@statholdings.com	apartment	1104		72	98373	Gas
sparlato@streethex.com	townhome	343	73	73	88022	Gas
sparlato@zumgoity.com	house	1148	72	76	34154	Fuel Oil
spawlowicz@dambase.com	house	913	73	72	96815	Gas
spedrozo@conecom.com	apartment	903	68	71	85301	Gas,Steam
sperigo@goodsilron.com	mobile_home	70		70	62438	
sperin@scottech.com	house	1085	73	75	81222	Steam
sperin@silis.com	apartment	1277	68	75	20627	Fuel Oil
sperruzza@kinnamplus.com	apartment	1513	74	74	48040	Steam
spolidori@konex.com	apartment	933	76	73	77215	Electric
spolidori@year-job.com	house	1173	74		08609	Electric,Gas
spolidori@zathunicon.com	apartment	963	72	69	15828	Fuel Oil
spontoriero@konex.com	apartment	2010	64		53546	
spoquette@funholding.com	apartment	3589	73	74	36115	Electric,Gas
spoquette@green-plus.com	townhome	450		76	58431	Steam
spoullion@fasehatice.com	townhome	2097		73	65305	
sragel@kinnamplus.com	house	1786	73		64835	Fuel Oil
srauser@zathunicon.com	house	2019		72	63373	Electric,Fuel Oil
sreiber@green-plus.com	condominium	582	74	73	37069	Electric
sreitler@bioholding.com	apartment	452	66	72	89125	Gas,Fuel Oil
sreitler@green-plus.com	apartment	564	72	71	48611	Gas
sreitler@openlane.com	house	1484	76	72	16858	Gas
srentfro@fasehatice.com	apartment	861	70	73	57659	Gas
srestrepo@bioplex.com	house	3433	65	69	44112	
srhymes@iselectrics.com	apartment	742			27853	Gas
sriopelle@opentech.com	house	2028	67	74	62690	Electric
srochin@kinnamplus.com	condominium	1567	72		99621	Electric
srodefer@faxquote.com	apartment	1194	74	68	45327	Gas,Steam
sruta@codehow.com	house	1263	71	73	56281	Electric,Gas
ssahagun@labdrill.com	apartment	584	75	72	93631	Electric,Gas
ssamu@plexzap.com	house	1061	70	72	22989	Electric,Gas
ssaulter@sonron.com	condominium	1145	73	73	18064	Electric
ssayaphon@rangreen.com	mobile_home	400	72		57567	Electric
ssaylors@j-texon.com	apartment	865	72	71	03464	
sscheyer@rangreen.com	condominium	618	71	73	37950	Fuel Oil
sscheyer@stanredtax.com	condominium	1345		75	29376	
sschieler@opentech.com	condominium	1165	75		71999	
sschmaltz@inity.com	house	1400	68	71	71675	Electric
sschmaltz@ron-tech.com	apartment	1944	75	74	29901	Electric,Gas
sschmaltz@xx-holding.com	mobile_home	456	75	74	02081	Gas
sschmaltz@zencorporation.com	house	1398	78		56014	Electric
sschmierer@zumgoity.com	house	82			91715	Gas
sschnitzler@sonron.com	apartment	514	74	68	65080	
sseewald@isdom.com	apartment	1165	67	73	23603	Gas
ssengbusch@yearin.com	house	2798			92014	Gas
ssergi@toughzap.com	house	631			41265	Electric,Gas
sshadrick@dontechi.com	apartment	712	67	76	93775	Electric
sshealy@konmatfix.com	house	2148	71	71	28631	Electric
sshields@isdom.com	house	580	77	72	48221	Gas
sshinko@iselectrics.com	townhome	718	69		40748	Electric,Fuel Oil
sshinko@plusstrip.com	townhome	584	73	73	32612	Electric,Gas
ssilvestrini@sonron.com	house	1267	75	71	68925	
ssimilton@betatech.com	apartment	1138		74	55751	Gas
ssimilton@conecom.com	house	2700	73	73	63740	
sskursky@gogozoom.com	apartment	1791	65		40516	Electric,Gas
sskursky@openlane.com	house	1104	73	74	71254	Electric
sslayton@opentech.com	townhome	1391	71		28375	Electric
sslusarski@bioholding.com	townhome	1376		71	99517	
sslusarski@zumgoity.com	house	1310	73	72	85250	Gas
sspringe@donware.com	apartment	2448	73		39406	Electric,Fuel Oil
sstem@rangreen.com	apartment	1301		74	56654	
sstimmel@zathunicon.com	apartment	64	76	74	75029	Electric,Fuel Oil
sstrassner@year-job.com	apartment	1452		73	61701	Electric,Gas,Fuel Oil
sswayze@finhigh.com	condominium	1254	73	76	29920	Electric,Gas
ssweely@funholding.com	house	1624	77		33711	Electric,Gas
stawil@rundofase.com	apartment	924	71	75	47246	Electric,Gas,Steam
stegarden@rantouch.com	house	1194		73	04033	Electric
stegarden@warephase.com	apartment	493	70	71	92239	Electric
stegarden@zoomit.com	townhome	610	73		01536	Electric
stillotson@doncon.com	apartment	1036	74	73	60436	Gas
stimenez@dalttechnology.com	apartment	423	72	72	65787	
stjepkema@isdom.com	house	1951	76		30071	Electric,Fuel Oil
stomasulo@rundofase.com	townhome	1542	78	72	97458	Gas
stromblay@scottech.com	house	272	68	72	28250	Electric,Gas,Steam
sturinetti@sumace.com	townhome	2990	69	72	08828	
sturinetti@year-job.com	apartment	822		73	44514	Gas
suyetake@plussunin.com	townhome	3263	73	71	48767	Electric,Gas
svanausdal@xx-holding.com	mobile_home	31	70	74	68764	Electric,Gas
svarriano@dontechi.com	house	2437	72	72	36353	
svillanueva@year-job.com	apartment	1056	69	74	04279	Electric,Gas
svocelka@zotware.com	condominium	1120		74	76857	Fuel Oil
svonasek@isdom.com	condominium	536	72	71	02056	Electric,Gas
svonasek@plussunin.com	mobile_home	436	71	73	34107	
sweglarz@nam-zim.com	house	1335	74	70	56386	Electric,Gas
sweight@rundofase.com	apartment	1302	75	75	43005	Gas
swesterbeck@zencorporation.com	house	1886	72	75	91496	Electric
swhobrey@zumgoity.com	townhome	697	70	74	58402	Electric
swieser@rundofase.com	townhome	2066	77	70	80612	Electric
swildfong@lexiqvolax.com	apartment	2937	73	73	41254	Electric,Gas
swolfgramm@openlane.com	condominium	1653	77	71	47470	Gas
swolfgramm@opentech.com	apartment	928	70	69	43501	Gas
swolny@gogozoom.com	house	1384			73755	Electric,Gas
sworlds@plussunin.com	condominium	2022	70		29373	Electric
syaw@stanredtax.com	apartment	836		73	08885	Electric
syaw@statholdings.com	townhome	1382			04776	Electric
szurcher@stanredtax.com	townhome	1274	77	72	37015	Electric,Gas
tadkin@dambase.com	townhome	674	73	73	63359	Gas
tadkin@year-job.com	house	2496	65	74	73859	Gas
tagramonte@cancity.com	apartment	758	73		54303	Electric
tahle@rangreen.com	house	1061	75	73	40036	Gas
tahle@rundofase.com	apartment	1127		69	05702	
talbares@donquadtech.com	condominium	548	68		03688	Electric,Steam,Fuel Oil
tandreason@fasehatice.com	apartment	443	70	69	03062	Gas
tarceo@sumace.com	apartment	937	74	74	96727	Electric
tarias@hatfan.com	apartment	62	75		68420	Electric,Steam
tarias@zencorporation.com	house	1200	74		19559	Electric
tauber@statholdings.com	house	1535	71		97112	Electric
tauffrey@silis.com	mobile_home	337	70	71	23508	Electric,Gas
tbaltimore@dambase.com	house	1547	73	74	97114	Electric
tbatman@toughzap.com	townhome	598	71	68	15334	Gas,Fuel Oil
tbennick@xx-holding.com	house	1465	70	73	32765	Gas
tberganza@bioplex.com	house	3558	73	72	44615	
tberlanga@opentech.com	apartment	447	73	74	79373	Gas,Steam
tberray@newex.com	apartment	739	71	73	51238	Electric
tbevelacqua@iselectrics.com	house	2200	70	73	32530	
tbilden@doncon.com	house	1794	66	73	78838	Electric
tbirkner@zoomit.com	house	1073			48442	Gas
tblackwood@kan-code.com	house	87	73	73	00934	Gas
tblunk@warephase.com	apartment	832	75	74	10014	
tborgman@goodsilron.com	apartment	513	78	75	00730	Gas
tbourbon@ron-tech.com	house	582	69	72	35504	Electric
tbrachle@codehow.com	apartment	1070	69	72	88410	Gas,Fuel Oil
tbrachle@finhigh.com	house	655	70	75	15133	
tbrachle@plusstrip.com	condominium	1169	76		65347	Electric
tbreland@finjob.com	apartment	1067	64	69	01902	Electric,Fuel Oil
tbriddick@golddex.com	condominium	1554	64		63143	
tbriddick@warephase.com	townhome	506	68	70	85223	Gas
tbrideau@fasehatice.com	apartment	937	76		30423	Steam
tbrossart@zathunicon.com	apartment	847	71		34203	Electric,Fuel Oil
tbrucato@betasoloin.com	house	114	64	75	86361	Electric,Steam
tbrucato@singletechno.com	house	1336		69	02401	Fuel Oil
tbubash@year-job.com	apartment	478			95865	Electric,Gas
tbuvens@green-plus.com	house	1455	69	73	23119	Gas
tcaiafa@goodsilron.com	apartment	1256	74	75	19814	Electric
tcampain@inity.com	apartment	439	72	71	30823	
tcandlish@dalttechnology.com	house	855	68	70	18938	Electric
tcantres@opentech.com	townhome	531		73	00652	Fuel Oil
tcaudy@conecom.com	townhome	1661	71	75	20711	
tcaudy@finjob.com	apartment	1217	70	71	59807	Fuel Oil
tcaudy@plexzap.com	mobile_home	274			95715	Gas
tcetta@fasehatice.com	apartment	171	75	73	02822	
tchaffins@konex.com	house	1435	72	73	40481	Fuel Oil
tchaffins@lexiqvolax.com	apartment	811	71	74	11417	Steam
tchaffins@singletechno.com	apartment	401	68		37186	Gas
tchaffins@statholdings.com	apartment	836	73	73	91010	Electric,Gas
tchavous@fasehatice.com	mobile_home	395	67	73	01079	Electric
tclaucherty@toughzap.com	apartment	1476	76	73	50228	Fuel Oil
tcloney@openlane.com	house	1967	69		29351	Electric,Gas
tcomnick@yearin.com	apartment	1291	76	72	24132	Electric
tcookey@finhigh.com	apartment	847	73	74	86032	Electric
tcork@bioholding.com	apartment	818	75	68	92277	
tcorrington@bioplex.com	townhome	77	78	70	15028	Electric,Fuel Oil
tcorrington@y-corporation.com	house	2231	71	75	07832	Electric,Gas,Fuel Oil
tcoyier@treequote.com	house	621	70	69	95113	Gas
tcrupi@xx-holding.com	house	746	75		31331	
tdegonia@zotware.com	house	1504	75	74	56560	Electric
tdelasancha@konex.com	condominium	3435	76		15489	Gas
tdeleo@ontomedia.com	apartment	633	68	72	74761	Electric,Steam
tdeleo@warephase.com	house	1337	72	75	77597	Gas
tdevreese@plusstrip.com	house	2501	67	73	70004	Electric,Fuel Oil
tdhamer@mathtouch.com	house	1886	75	72	64147	
tdhamer@ron-tech.com	apartment	702	74	75	03224	Gas
tdilello@goodsilron.com	apartment	1466	71	76	12961	Electric,Gas
tdinos@mathtouch.com	apartment	492			31907	Electric
tdinos@sonron.com	mobile_home	399	76	69	53182	Electric,Gas,Fuel Oil
tdopico@konex.com	apartment	1625	69	75	32828	Electric
tdorshorst@sunnamplex.com	house	1517	72	74	24594	Electric,Gas
tdrymon@finjob.com	apartment	505			56316	Fuel Oil
tdubaldi@green-plus.com	townhome	1833		71	27603	Electric,Gas
teanes@plussunin.com	house	1867	73	70	91714	Electric,Fuel Oil
tehmann@zathunicon.com	house	756	74	71	75163	Gas,Steam,Fuel Oil
temard@zotware.com	house	721	74	73	14103	Electric
temigh@faxquote.com	apartment	298	64	73	72216	
tengelberg@y-corporation.com	house	1616	69	73	34233	Gas
tennaco@dalttechnology.com	house	1389	68	72	84947	Electric
teschberger@domzoom.com	house	663	70	73	96038	Electric
tfallick@xx-zobam.com	townhome	2064	71	71	29006	Electric,Steam,Fuel Oil
tfarrar@betasoloin.com	house	1599	69	72	29325	
tfeichtner@goodsilron.com	house	733	75	73	72927	Electric
tfelger@bioplex.com	house	637		68	88047	
tferencz@rantouch.com	house	2062	72	72	30917	Electric
tfigeroa@blackzim.com	apartment	108	64	73	39097	Electric,Gas
tfillingim@ron-tech.com	house	1378	71	71	44266	Electric,Fuel Oil
tfillingim@yearin.com	townhome	1133	74		60168	Electric,Gas,Steam,Fuel Oil
tflosi@fasehatice.com	apartment	1058	69	73	23507	
tfoller@zencorporation.com	house	1883	74	70	32231	Gas
tfrerking@sumace.com	house	3316			48127	
tfritz@year-job.com	apartment	667	74		68069	Electric,Fuel Oil
tgalam@doncon.com	townhome	1477	71	71	37842	Electric
tgalam@kinnamplus.com	house	1306		71	28019	Fuel Oil
tgehrett@ganjaflex.com	house	1083	76	70	28386	Electric,Gas
tgehrett@nam-zim.com	house	2034	69	72	62924	
tgehrett@openlane.com	mobile_home	306	76		62817	Electric
tgellinger@blackzim.com	apartment	1592	73	72	80819	Electric,Gas
tgesick@green-plus.com	apartment	1705		72	80918	Electric,Gas,Fuel Oil
tgesick@plusstrip.com	house	749	74	71	21748	Gas,Fuel Oil
tgillaspie@funholding.com	apartment	99	77		24852	Gas,Steam
tgillian@statholdings.com	condominium	529	75	72	22968	Electric,Gas
tglick@opentech.com	house	2757	73	73	81001	Electric,Fuel Oil
tgobern@hottechi.com	apartment	842	73	70	12962	Electric,Gas,Fuel Oil
tgochal@gogozoom.com	townhome	597	76	73	82711	
tgotter@y-corporation.com	apartment	730		72	92615	Electric,Gas
tgwalthney@mathtouch.com	mobile_home	428	72		32940	
thalsey@konmatfix.com	house	134	76		74646	Gas,Steam
thalsey@y-corporation.com	apartment	624	74	72	76836	
tharnos@fasehatice.com	house	1430	73		93226	Gas
tharnos@statholdings.com	house	1611	70	72	50059	Electric
tharnos@xx-holding.com	apartment	539	75	74	66716	Electric
tharoldson@groovestreet.com	house	1177	75	75	95304	Gas
thiatt@dalttechnology.com	house	1348	67	74	87712	Electric
thirpara@finhigh.com	mobile_home	194	72	74	12451	Gas
thixenbaugh@plexzap.com	house	2592	76	74	31039	
thoa@faxquote.com	apartment	738	67		58620	Gas
thoffis@nam-zim.com	apartment	579			37917	Electric
thoffis@ontomedia.com	townhome	844	68	71	47220	Gas
thollack@newex.com	house	1146	73	69	74728	Gas
thoopengardner@silis.com	mobile_home	405	71	68	06777	Electric
thoopengardner@zumgoity.com	townhome	1201	76	74	78730	Electric,Gas
thudnall@finhigh.com	apartment	867	71	74	44841	
thudnall@kan-code.com	apartment	950		72	75782	Gas,Steam
thudnall@konex.com	apartment	996	73	74	96105	Gas
thusser@condax.com	house	2020	76	73	53507	Fuel Oil
tinouye@mathtouch.com	house	892	73		54206	Gas,Fuel Oil
tjillson@kinnamplus.com	house	1603	68	74	80237	Electric,Gas
tjulia@plexzap.com	house	572	72	72	73624	Electric,Gas
tjulia@y-corporation.com	house	841		72	36601	Electric
tjuvera@newex.com	townhome	1127	76	73	41129	Electric
tkarpin@finhigh.com	townhome	1159	76	73	65808	Electric
tkarpin@konex.com	apartment	947	72		51246	
tketelsen@goodsilron.com	apartment	391	74	74	79707	
tkiel@treequote.com	condominium	783	66	76	11740	Electric
tkitty@betatech.com	apartment	1209	73	68	20042	Electric,Gas
tklusman@condax.com	house	985	78	72	33124	Gas
tklusman@green-plus.com	apartment	78	72	72	16633	Gas
tknipp@green-plus.com	house	2317	70	69	67029	Electric
tkorando@inity.com	house	1165	70		99761	
tkusko@xx-holding.com	house	665	72		16865	Electric
tlabreche@blackzim.com	condominium	1054	75	69	07649	Gas,Fuel Oil
tlabreche@rantouch.com	mobile_home	92	76	69	45734	Electric,Gas
tlabreche@warephase.com	house	920	77		92369	
tlace@groovestreet.com	condominium	1541	76	71	44681	Electric,Gas
tlacovara@sumace.com	house	2050	75	72	78880	Steam
tlatzke@zoomit.com	house	710		72	64468	Electric,Gas,Fuel Oil
tlawler@funholding.com	house	752	72	74	80241	Electric,Fuel Oil
tlinahan@kan-code.com	house	940	77		93779	Gas
tlinahan@plusstrip.com	townhome	673	68		07803	Electric
tlinahan@sumace.com	house	1615	78		28236	Electric
tlipke@treequote.com	apartment	1298	76	74	83525	
tlipkin@bioholding.com	house	125	73	72	77221	Electric
tlukasik@cancity.com	house	2520	73	73	07059	Electric
tlukasik@finhigh.com	apartment	422	76	71	79550	Gas
tlungren@donquadtech.com	house	2325	69	72	88424	Electric
tlungren@sunnamplex.com	apartment	626	75	73	65734	Gas
tmaclead@openlane.com	apartment	1151	75		72384	Fuel Oil
tmaile@zotware.com	house	3553	74	69	46680	Gas
tmaillard@bioholding.com	townhome	1089	71		06778	Electric,Gas
tmaisto@konex.com	apartment	449			04750	Electric
tmaisto@zathunicon.com	house	1182	65	76	43260	
tmastella@zotware.com	mobile_home	205	75	74	20758	Electric,Gas,Fuel Oil
tmccullan@zotware.com	apartment	402	68	72	96118	Gas
tmcnease@finjob.com	condominium	894	75	74	59759	Electric
tmcrae@isdom.com	house	1197		73	49934	Electric
tmeisel@faxquote.com	condominium	1232	65	71	47672	Electric
tmelnyk@newex.com	townhome	601	72		16745	Electric,Steam
tmenter@dalttechnology.com	house	2350	69		24549	Gas
tmodzelewski@treequote.com	mobile_home	311	75	72	07027	Gas
tmonarrez@bioplex.com	house	1176	73	74	64053	Electric,Gas,Steam
tmonarrez@codehow.com	apartment	759	74		79368	Electric
tmondella@zathunicon.com	townhome	616	74		25265	Electric,Gas,Fuel Oil
tmotley@groovestreet.com	apartment	1223	71	69	88133	Electric
tmugnolo@plusstrip.com	house	1272	74	72	49930	
tmunis@betatech.com	house	1801	78		50073	
tmunis@faxquote.com	apartment	1364	74	72	02045	Electric
tnachor@domzoom.com	apartment	590	77	74	14887	Electric,Gas
tnachor@finjob.com	apartment	1062	69	69	71455	Electric
tnachor@year-job.com	townhome	1038	72	73	06028	Electric
tnayar@statholdings.com	house	779	74		84153	Electric
tneither@nam-zim.com	apartment	463	77		40921	Electric
tnicolozakes@kinnamplus.com	townhome	551	77	70	98154	Steam
tnievas@zoomit.com	house	1449	72	74	99606	Gas
tohms@statholdings.com	house	611		73	55982	Electric
toldroyd@rantouch.com	house	3932	67		03773	Electric,Gas
toldroyd@zotware.com	house	1241		73	51645	Electric
toles@domzoom.com	apartment	462	77	70	77255	Steam
tonofrio@rangreen.com	townhome	1388	71	74	98354	Gas
tostolaza@donware.com	apartment	1538	73	71	22153	Electric,Gas
tpagliuca@conecom.com	apartment	987			26003	Electric,Gas
tpalaspas@bioplex.com	condominium	719	72	75	82630	Gas,Fuel Oil
tpalaspas@cancity.com	apartment	1337	71		60941	Gas
tpalaspas@golddex.com	townhome	785			19544	Electric,Fuel Oil
tpapasergi@zoomit.com	mobile_home	265	76	75	74543	Electric
tparvis@scottech.com	townhome	1569	66	70	80620	Electric,Gas,Steam,Fuel Oil
tperin@betatech.com	apartment	890	73	72	22660	Steam
tperruzza@ron-tech.com	house	3205	71		33110	Electric,Gas
tpolidori@toughzap.com	house	628		73	78081	Gas,Fuel Oil
tpoullion@y-corporation.com	apartment	144	73		07046	Gas
tpugh@xx-holding.com	house	2336	76		60930	Electric,Gas
tradde@j-texon.com	apartment	578	75	68	80428	
trauser@sunnamplex.com	apartment	778		73	36701	Electric
treiber@dontechi.com	apartment	927	73		57278	Electric
treiber@inity.com	apartment	1330	72	72	19533	Electric,Fuel Oil
treiber@xx-holding.com	house	1326	74	69	45044	Gas
trentfro@newex.com	apartment	594		74	58277	Electric
trentfro@streethex.com	apartment	673	70		58776	Gas
trestrepo@opentech.com	house	2971	70		20470	Electric
trhym@domzoom.com	apartment	77	72	75	74052	
trim@betatech.com	apartment	74	71	73	78029	
trim@green-plus.com	house	1198	66	71	64077	Electric
trim@kan-code.com	mobile_home	552	74	73	73448	Electric,Gas
trim@sunnamplex.com	apartment	1078	70	72	30189	Electric,Gas,Fuel Oil
trodeigues@yearin.com	townhome	1846	66	71	85530	Electric,Fuel Oil
trodenberger@hottechi.com	condominium	574	70	75	49786	
trodenberger@ontomedia.com	apartment	1557	76		02155	Electric,Gas
troyster@faxquote.com	apartment	398		72	63567	
troyster@funholding.com	house	687		73	16871	Gas
troyster@stanredtax.com	apartment	856	74		30503	Gas
tsahagun@inity.com	house	776	69	73	30007	Gas
tsahagun@kinnamplus.com	house	677			24053	
tsahagun@nam-zim.com	apartment	1050	76		46968	Gas,Steam,Fuel Oil
tsaras@goodsilron.com	apartment	457	76	71	62510	Electric
tsawchuk@opentech.com	apartment	470		74	57660	Electric,Fuel Oil
